,round,tube,sp,st,final_pop
0,0,0,0,"(0.0, 0.09059708024140342, 0.02941399579175214, 0.0026417494411589476, 0.09487564939009988, 0.07860599818325885, 0.0309440427918089, 0.0, 0.0, 0.0)",42
1,0,0,0,"(0.0, 0.09059708024140342, 0.02941399579175214, 0.0026417494411589476, 0.09487564939009988, 0.07860599818325885, 0.0448955415989957, 0.0, 0.0, 0.0)",74
2,0,0,0,"(0.0, 0.09059708024140342, 0.05968809540785809, 0.0026417494411589476, 0.05869278584375662, 0.09848185005551917, 0.0448955415989957, 0.0, 0.0, 0.0)",18
3,0,1,0,"(0.0, 0.09059708024140342, 0.02941399579175214, 0.0026417494411589476, 0.09487564939009988, 0.07860599818325885, 0.0448955415989957, 0.0, 0.0, 0.0)",69
4,0,1,0,"(0.0, 0.09059708024140342, 0.05968809540785809, 0.0026417494411589476, 0.05869278584375662, 0.09848185005551917, 0.059407519895072224, 0.0, 0.0, 0.0)",2
5,0,1,0,"(0.0, 0.09059708024140342, 0.02941399579175214, 0.0026417494411589476, 0.09487564939009988, 0.07860599818325885, 0.0309440427918089, 0.0, 0.0, 0.0)",32
6,0,1,0,"(0.0, 0.09059708024140342, 0.05968809540785809, 0.0026417494411589476, 0.05869278584375662, 0.09848185005551917, 0.0448955415989957, 0.0, 0.0, 0.0)",12
7,0,2,0,"(0.0, 0.09059708024140342, 0.02941399579175214, 0.0026417494411589476, 0.09487564939009988, 0.07860599818325885, 0.0309440427918089, 0.0, 0.0, 0.0)",38
8,0,2,0,"(0.0, 0.09059708024140342, 0.02941399579175214, 0.0026417494411589476, 0.09487564939009988, 0.07860599818325885, 0.0448955415989957, 0.0, 0.0, 0.0)",67
9,0,2,0,"(0.0, 0.09059708024140342, 0.05968809540785809, 0.0026417494411589476, 0.05869278584375662, 0.09848185005551917, 0.059407519895072224, 0.0, 0.0, 0.0)",14
10,0,2,0,"(0.0, 0.09059708024140342, 0.05968809540785809, 0.0026417494411589476, 0.05869278584375662, 0.09848185005551917, 0.0448955415989957, 0.0, 0.0, 0.0)",2
