,round,tube0,tube1,tube2
0,0,1,9,2
1,1,2,4,8
2,2,9,4,2
3,3,2,9,1
4,4,7,8,5
5,5,9,4,2
6,6,5,7,9
7,7,4,7,9
8,8,6,7,1
9,9,8,5,2
10,10,8,4,0
11,11,2,9,4
12,12,3,0,5
13,13,8,3,1
14,14,0,3,9
15,15,0,3,7
16,16,6,0,5
17,17,2,3,9
18,18,9,5,6
19,19,1,2,4
20,20,3,0,2
21,21,3,4,7
22,22,8,3,1
23,23,0,3,7
