,round,tube0,tube1,tube2
0,0,5,6,3
1,1,0,8,3
2,2,3,1,9
3,3,8,5,7
4,4,2,6,1
5,5,0,1,3
6,6,4,1,7
7,7,9,5,6
8,8,3,9,2
9,9,4,5,2
10,10,3,9,1
11,11,4,9,5
12,12,2,6,1
13,13,9,6,1
14,14,2,6,5
15,15,1,8,0
16,16,4,1,3
17,17,1,7,4
18,18,4,9,5
19,19,2,4,1
20,20,2,1,6
21,21,3,5,1
22,22,9,3,2
23,23,2,7,8
