,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,9,14,11,6,13,17
1,1,20,9,13,7,2,17,1
2,2,2,10,11,13,4,3,19
3,3,20,3,19,11,2,18,16
4,4,4,3,20,12,7,17,2
5,5,18,20,17,2,13,12,0
6,6,0,13,15,18,16,2,20
7,7,12,3,13,4,11,7,15
8,8,10,16,17,5,4,11,15
9,9,17,16,18,8,15,19,10
10,10,17,2,15,7,4,19,10
11,11,12,20,2,4,1,16,7
12,12,2,14,3,16,10,5,20
13,13,18,13,7,5,8,12,3
14,14,6,8,14,0,2,12,7
15,15,11,7,18,15,0,12,19
16,16,13,20,16,18,7,10,5
17,17,17,18,1,20,7,10,8
18,18,12,2,11,8,17,14,9
19,19,2,7,16,13,18,10,9
20,20,3,7,0,12,19,16,5
21,21,14,19,15,2,18,3,17
22,22,6,3,15,9,7,1,4
23,23,6,12,3,19,8,4,10
24,24,20,5,6,11,2,16,7
25,25,15,20,17,11,13,10,16
26,26,9,13,12,7,20,8,18
27,27,11,14,18,6,1,8,20
28,28,20,1,9,2,8,15,18
29,29,6,10,8,13,2,3,18
30,30,11,5,12,19,6,3,14
31,31,7,12,4,15,10,11,2
32,32,8,18,19,11,17,16,1
33,33,1,2,4,3,20,17,7
34,34,10,17,12,9,19,20,11
35,35,12,2,20,19,13,3,8
36,36,6,19,2,14,5,20,13
37,37,3,16,17,14,10,11,20
38,38,12,1,13,3,9,0,19
39,39,19,9,3,10,2,6,5
40,40,1,5,16,12,18,14,11
41,41,4,7,5,11,18,19,3
42,42,9,17,19,12,7,8,10
43,43,2,9,3,11,10,7,19
44,44,1,2,17,5,4,9,10
45,45,0,6,19,14,7,16,11
46,46,18,10,11,16,9,19,6
47,47,5,11,3,8,15,6,2
48,48,2,3,1,14,7,10,17
