,round,tube,tox,amount
0,0,0,0,0
1,0,0,1,700
2,0,0,2,700
3,0,0,3,700
4,0.0,0.0,4.0,118.91594389441978
5,0.0,0.0,5.0,512.6148631321175
6,0,0,6,700
7,0.0,0.0,7.0,256.12362545972854
8,0.0,0.0,8.0,24.697053187622917
9,0,0,9,700
10,0,1,0,0
11,0,1,1,700
12,0,1,2,700
13,0,1,3,700
14,0.0,1.0,4.0,97.94206310948951
15,0.0,1.0,5.0,505.851308909214
16,0,1,6,700
17,0.0,1.0,7.0,240.10217371787672
18,0.0,1.0,8.0,73.23947574558892
19,0,1,9,700
20,0.0,2.0,0.0,630.6066789794936
21,0,2,1,700
22,0,2,2,700
23,0,2,3,700
24,0.0,2.0,4.0,647.2067701610081
25,0.0,2.0,5.0,682.9754981312385
26,0,2,6,700
27,0.0,2.0,7.0,659.6724996754251
28,0.0,2.0,8.0,633.1164292845638
29,0,2,9,700
