,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,18,0,13,3,19,6
1,1,2,1,5,9,6,3,11
2,2,5,2,4,3,7,12,1
3,3,0,1,5,10,9,18,7
4,4,15,19,1,20,11,9,6
5,5,6,11,19,15,12,7,20
6,6,3,0,7,8,4,6,20
7,7,18,15,6,9,12,4,3
8,8,1,2,9,6,10,16,11
9,9,10,5,12,20,14,3,16
10,10,17,6,8,5,14,12,13
11,11,16,5,11,6,8,2,15
12,12,9,1,2,7,3,11,8
13,13,19,8,13,11,9,17,10
14,14,11,9,3,6,12,2,10
15,15,5,12,6,4,14,17,20
16,16,16,14,3,5,20,9,13
17,17,19,15,3,14,9,6,20
18,18,14,8,10,2,6,11,5
19,19,9,2,20,4,14,11,7
20,20,15,8,12,14,5,20,1
21,21,1,8,2,17,10,11,15
22,22,1,5,9,11,14,18,2
23,23,14,17,9,8,15,13,6
24,24,10,2,15,1,9,18,3
25,25,4,7,1,8,14,13,0
26,26,0,4,5,10,9,11,13
27,27,9,12,19,1,0,3,2
28,28,0,1,15,2,10,19,16
29,29,7,1,6,5,16,14,0
30,30,19,11,3,0,9,20,17
31,31,9,15,5,1,13,7,4
32,32,13,8,4,10,14,3,12
33,33,3,4,5,14,12,19,13
34,34,4,11,15,5,8,1,3
35,35,0,9,2,12,6,17,3
36,36,13,5,9,10,4,3,1
37,37,16,5,11,9,4,0,3
38,38,0,8,10,3,9,1,13
39,39,11,14,0,1,8,12,13
40,40,4,12,9,8,13,0,16
41,41,2,4,14,18,10,1,8
42,42,4,9,11,6,18,2,17
43,43,9,13,0,5,14,10,12
44,44,18,3,4,11,0,5,15
45,45,3,7,6,0,15,17,8
46,46,14,0,3,15,8,1,19
47,47,0,2,8,9,1,6,18
48,48,18,12,4,16,1,6,7
