,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,10,19,15,16,20,14
1,1,9,20,0,7,11,19,17
2,2,0,4,5,8,12,1,14
3,3,11,10,18,6,3,16,17
4,4,10,12,14,17,2,3,15
5,5,11,12,6,5,10,15,16
6,6,17,13,9,11,0,14,7
7,7,17,13,14,18,0,19,20
8,8,15,6,12,17,9,5,19
9,9,9,15,7,12,0,5,1
10,10,14,15,18,1,11,9,2
11,11,2,17,10,6,16,5,7
12,12,6,17,14,2,11,10,0
13,13,7,19,2,8,20,3,1
14,14,17,0,14,10,4,19,16
15,15,7,4,0,16,19,1,20
16,16,2,18,7,15,14,4,13
17,17,8,15,11,6,5,2,14
18,18,15,11,0,1,3,4,2
19,19,1,13,12,19,3,15,16
20,20,20,7,15,2,6,4,12
21,21,2,7,6,3,4,19,8
22,22,0,15,12,18,6,13,11
23,23,2,13,19,4,16,0,1
24,24,1,6,10,9,15,8,13
25,25,13,15,8,10,18,12,14
26,26,7,10,18,9,20,0,17
27,27,20,16,8,11,14,13,9
28,28,7,10,14,3,20,17,11
29,29,6,0,19,13,15,4,1
30,30,4,11,0,6,7,10,13
31,31,18,11,1,17,15,13,7
32,32,14,4,8,2,10,5,11
33,33,4,20,0,3,5,6,8
34,34,3,11,14,5,2,4,17
35,35,19,6,7,13,20,18,15
36,36,14,11,2,5,1,16,7
37,37,15,4,17,14,2,18,12
38,38,5,11,9,7,6,8,12
39,39,20,9,1,17,5,0,14
40,40,11,7,15,8,0,2,1
41,41,12,14,15,13,11,2,3
42,42,20,2,6,7,1,10,3
43,43,13,7,8,17,10,16,0
44,44,8,5,13,7,14,16,12
45,45,7,18,16,19,11,13,1
46,46,20,19,9,0,13,7,12
47,47,10,3,16,14,17,11,12
48,48,16,11,20,18,12,0,19
