,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,18,5,12,3,15,17
1,1,4,2,11,18,7,12,20
2,2,17,12,20,11,19,1,2
3,3,13,14,19,8,20,16,6
4,4,7,10,11,4,6,8,9
5,5,1,7,10,11,16,13,12
6,6,8,2,0,4,11,19,15
7,7,9,14,2,1,4,18,11
8,8,14,16,18,9,19,1,17
9,9,16,2,12,6,11,18,10
10,10,17,6,12,4,7,13,8
11,11,14,16,12,18,9,4,10
12,12,4,19,15,0,10,12,2
13,13,18,0,17,6,1,20,3
14,14,5,7,11,10,13,15,12
15,15,1,19,10,15,12,20,7
16,16,17,9,2,6,5,10,1
17,17,14,13,2,0,6,19,17
18,18,1,18,0,5,8,4,17
19,19,5,18,19,17,4,14,11
20,20,15,10,7,5,19,9,6
21,21,8,3,18,16,10,11,6
22,22,19,10,17,8,20,1,13
23,23,13,1,12,11,14,9,18
24,24,5,17,6,0,16,12,18
25,25,17,10,9,1,13,4,20
26,26,6,14,2,19,3,4,9
27,27,3,12,18,1,8,17,6
28,28,2,14,7,17,10,9,11
29,29,17,18,1,13,19,20,14
30,30,10,2,8,18,6,12,1
31,31,6,7,9,4,10,12,2
32,32,5,13,8,16,14,6,1
33,33,8,16,2,9,1,0,18
34,34,15,20,7,5,3,17,11
35,35,3,10,20,12,4,9,11
36,36,12,8,9,5,17,14,18
37,37,16,20,14,10,9,2,13
38,38,13,11,12,18,15,8,19
39,39,14,1,12,10,8,2,5
40,40,15,14,3,20,7,1,13
41,41,6,7,13,2,10,5,17
42,42,14,20,18,8,1,7,16
43,43,9,5,16,1,14,17,11
44,44,4,11,9,1,3,0,5
45,45,17,13,18,0,7,4,3
46,46,4,18,0,14,5,3,12
47,47,15,7,18,2,16,12,4
48,48,6,14,18,10,4,17,19
