,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,11,18,13,3,12,8
1,1,0,1,16,2,15,14,3
2,2,0,3,2,5,12,1,14
3,3,1,2,7,5,3,11,6
4,4,8,2,7,3,10,6,17
5,5,4,7,17,10,1,9,0
6,6,11,3,0,12,14,2,13
7,7,17,14,7,19,16,0,12
8,8,19,10,7,8,13,3,2
9,9,1,11,6,0,12,2,16
10,10,3,0,17,7,8,14,16
11,11,8,3,9,7,10,20,11
12,12,16,7,13,14,19,12,2
13,13,5,11,9,3,10,12,20
14,14,6,15,12,5,10,3,4
15,15,6,7,0,1,13,5,2
16,16,5,20,18,1,16,19,13
17,17,8,3,0,7,10,1,15
18,18,20,4,3,1,0,14,16
19,19,1,13,7,4,8,20,5
20,20,20,8,0,1,12,9,19
21,21,9,13,8,7,10,16,6
22,22,6,1,14,17,15,13,0
23,23,1,0,3,16,11,4,12
24,24,17,15,7,13,3,4,12
25,25,5,11,14,19,18,20,3
26,26,10,2,4,9,14,12,13
27,27,15,17,9,6,3,4,12
28,28,3,14,2,15,20,4,19
29,29,10,18,16,3,2,6,15
30,30,3,0,4,1,13,10,14
31,31,3,16,5,4,17,10,19
32,32,1,5,20,4,14,0,13
33,33,0,20,11,19,2,16,3
34,34,0,4,10,8,6,13,9
35,35,17,16,9,18,12,7,11
36,36,19,15,3,4,20,18,9
37,37,20,9,10,3,16,0,6
38,38,18,9,19,7,11,17,3
39,39,9,18,7,19,4,5,17
40,40,9,14,4,3,0,1,2
41,41,0,5,8,16,9,14,11
42,42,14,5,17,20,3,15,4
43,43,20,18,0,5,19,15,2
44,44,5,13,18,8,2,16,20
45,45,8,12,0,3,13,5,6
46,46,18,5,14,0,3,4,9
47,47,6,15,3,17,11,20,18
48,48,18,11,19,10,14,20,17
