,round,tube0,tube1,tube2
0,0,0,3,1
1,1,0,5,3
2,2,4,1,6
3,3,5,6,9
4,4,6,4,1
5,5,1,0,5
6,6,1,0,9
7,7,1,7,6
8,8,9,5,2
9,9,4,1,7
10,10,9,1,3
11,11,3,7,5
12,12,4,8,3
13,13,2,6,7
14,14,9,5,1
15,15,5,2,7
16,16,9,2,1
17,17,0,2,1
18,18,9,2,0
19,19,5,0,3
20,20,8,6,9
21,21,4,0,2
22,22,5,3,7
23,23,0,2,3
