,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,16,7,1,11,15,19
1,1,0,2,1,4,5,10,11
2,2,4,2,1,6,3,5,0
3,3,1,7,3,8,0,16,12
4,4,8,4,17,5,3,19,2
5,5,13,10,9,7,17,19,12
6,6,14,13,4,12,5,17,0
7,7,2,0,16,4,1,20,19
8,8,2,9,1,3,0,13,5
9,9,7,4,18,9,1,6,19
10,10,9,11,2,16,19,18,1
11,11,20,10,8,0,11,17,2
12,12,10,4,6,1,17,3,14
13,13,19,11,9,12,14,10,2
14,14,16,7,3,11,0,8,17
15,15,11,19,1,20,5,18,9
16,16,2,9,16,4,10,0,14
17,17,0,15,11,13,12,17,4
18,18,8,1,0,7,14,16,17
19,19,18,12,15,20,16,9,8
20,20,16,1,8,7,2,6,10
21,21,20,6,11,15,8,10,18
22,22,16,11,9,3,6,10,15
23,23,4,13,17,5,1,16,18
24,24,11,19,10,0,16,15,17
25,25,3,19,0,2,1,10,11
26,26,0,12,14,11,16,13,5
27,27,13,4,17,15,6,5,11
28,28,14,16,10,5,12,3,0
29,29,18,20,19,1,2,13,5
30,30,2,8,4,17,9,16,15
31,31,1,8,3,7,2,5,17
32,32,11,6,8,7,3,4,1
33,33,0,7,2,18,1,9,14
34,34,7,1,12,14,8,2,13
35,35,15,1,6,3,12,2,16
36,36,7,6,12,2,10,5,0
37,37,0,6,3,1,19,9,7
38,38,2,4,0,8,7,9,1
39,39,1,17,8,16,0,15,14
40,40,2,0,8,1,14,4,6
41,41,6,8,0,2,11,1,12
42,42,5,0,2,1,3,9,16
43,43,13,6,7,14,4,2,12
44,44,8,6,4,3,7,2,0
45,45,7,2,20,8,10,1,13
46,46,1,11,4,19,20,0,7
47,47,15,17,14,3,9,7,0
48,48,16,9,15,18,5,12,11
