,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,3,0,1,18,17,8,11
1,1,4,10,18,6,20,8,5
2,2,14,15,11,1,12,3,2
3,3,10,7,14,17,4,5,2
4,4,12,18,8,20,17,4,14
5,5,19,1,0,11,12,8,20
6,6,12,11,17,16,19,8,15
7,7,16,19,17,7,15,20,8
8,8,16,5,2,9,0,11,6
9,9,0,3,13,19,20,7,15
10,10,20,2,4,16,0,6,19
11,11,19,16,12,13,6,10,20
12,12,19,8,14,11,15,4,7
13,13,14,18,1,9,11,20,0
14,14,6,8,7,3,14,15,4
15,15,14,17,15,3,1,20,9
16,16,5,1,10,0,20,14,8
17,17,2,8,10,5,6,19,4
18,18,11,19,12,1,9,8,6
19,19,3,10,16,11,1,17,14
20,20,3,0,18,7,12,1,4
21,21,0,3,2,17,1,20,5
22,22,2,10,1,6,4,5,17
23,23,2,19,4,11,16,1,18
24,24,1,18,6,11,3,13,14
25,25,16,9,18,7,20,6,4
26,26,13,16,7,0,14,17,6
27,27,8,17,15,3,9,1,18
28,28,20,4,1,10,8,3,15
29,29,17,9,5,2,10,11,3
30,30,14,0,12,17,7,3,9
31,31,7,12,9,4,16,11,14
32,32,8,7,5,3,20,12,0
33,33,6,7,18,9,12,19,13
34,34,19,6,5,4,20,8,12
35,35,6,18,17,14,1,7,9
36,36,2,3,14,0,1,15,10
37,37,13,5,11,2,10,15,8
38,38,15,13,3,18,9,0,1
39,39,17,7,18,16,12,19,3
40,40,18,8,14,5,1,13,10
41,41,17,12,9,8,13,0,11
42,42,11,5,20,12,0,7,10
43,43,14,10,17,3,15,12,2
44,44,18,6,8,20,5,19,15
45,45,16,6,9,1,11,8,15
46,46,6,11,13,9,20,15,2
47,47,12,13,15,8,6,3,5
48,48,14,9,4,13,10,1,8
