,round,tube0,tube1,tube2
0,0,2,7,1
1,1,4,2,6
2,2,3,9,0
3,3,9,0,6
4,4,3,1,0
5,5,7,1,5
6,6,7,4,0
7,7,4,7,5
8,8,2,4,0
9,9,8,5,9
10,10,5,3,6
11,11,1,6,7
12,12,8,9,2
13,13,3,8,1
14,14,7,0,2
15,15,7,2,8
16,16,9,6,4
17,17,4,6,3
18,18,4,9,8
19,19,1,7,9
20,20,9,1,4
21,21,1,0,7
22,22,3,8,0
23,23,8,0,4
