,round,tube,sp_div_H,tot_pop_0,tot_final_pop,tot_auc,mean_fc,deg_score,nut_score
0,0.0,0.0,0.5586416123139277,40.0,855.0,87879.0,21.374978625021374,0.3026840276713274,0.5161334386654625
1,0.0,1.0,0.5457588207764611,40.0,1089.0,119917.0,27.224972775027226,0.2624342914827914,0.9998350773828415
2,0.0,2.0,0.41814541914906816,40.0,466.0,65945.0,11.64998835001165,0.22264686195839234,0.5122318422858876
3,0.0,3.0,0.752144148461105,40.0,980.0,85040.0,24.4999755000245,0.44729361956211566,0.8543053639034632
4,0.0,4.0,0.32015200137221433,40.0,819.0,81240.0,20.474979525020476,0.2218917113638652,0.3154639930895067
5,0.0,5.0,0.7917947569862981,40.0,931.0,109116.0,23.274976725023276,0.267886659371132,0.7745753395224146
6,0.0,6.0,1.0469849266409295,40.0,1081.0,121853.0,27.024972975027026,0.3017738114581846,0.9996553991018527
7,0.0,7.0,0.6707112490680616,40.0,1119.0,46913.0,27.974972025027974,0.5676066607638076,0.9488232678179992
8,0.0,8.0,0.8961191202689307,40.0,1137.0,64378.0,28.424971575028422,0.5666870815800491,0.9743892152606201
9,0.0,9.0,0.38912020487696825,40.0,905.0,105328.0,22.624977375022624,0.2744438105526479,0.9998222470474438
10,0.0,10.0,0.4593006293417005,40.0,1505.0,131967.0,37.624962375037626,0.37340264339922125,0.9983517685738933
11,0.0,11.0,0.6607721901709713,40.0,1712.0,132234.0,42.7999572000428,0.44565379198663746,0.9996804577968278
12,0.0,12.0,0.7545775093619393,40.0,1120.0,57937.0,27.999972000028002,0.511209394642903,0.9847438794632235
13,0.0,13.0,0.9346803039103938,40.0,944.0,108720.0,23.5999764000236,0.32747189804513144,0.9997659607179403
14,0.0,14.0,0.7527702481509436,40.0,211.0,27106.0,5.274994725005275,0.32345381368166115,0.36254433476042314
15,0.0,15.0,1.3054653559238796,40.0,493.0,59350.0,12.324987675012327,0.2747173530943686,0.6899416490181114
16,0.0,16.0,0.9207466389155825,40.0,1273.0,116346.0,31.824968175031827,0.3986926107839698,0.9997354669330258
17,0.0,17.0,0.5925069240153403,40.0,823.0,96611.0,20.574979425020576,0.28893313799049924,0.9997009227437944
18,0.0,18.0,0.6835237387058842,40.0,1315.0,108588.0,32.874967125032875,0.39859101556607524,0.9497808003856134
19,0.0,19.0,1.0813022246508643,40.0,516.0,47602.0,12.8999871000129,0.3417577403312416,0.9998010085329625
20,0.0,20.0,0.43546855637996784,40.0,664.0,71446.0,16.5999834000166,0.19851423778033206,0.29289317870981546
21,1.0,0.0,1.3316249386128265,326.0,1517.0,145422.0,2.8747552793682574,0.5109807682668812,0.9998021977052366
22,1.0,1.0,1.508085832083125,404.0,1580.0,141598.0,3.546616684233557,0.5625291857066218,0.999683820350238
23,1.0,2.0,1.4473942779521296,301.0,1508.0,139429.0,3.820144538181848,0.5297702184523697,0.9998421038967277
24,1.0,3.0,1.3384886347484175,298.0,1493.0,139740.0,3.8788102404536455,0.5189272548671372,0.9998002793456088
25,1.0,4.0,1.4499960283603404,257.0,1316.0,124812.0,3.782012545252053,0.5112259864659748,0.9997955822264524
26,1.0,5.0,1.4207546970189733,314.0,1464.0,136169.0,3.372502293044854,0.5333505133987988,0.9998489445507679
27,1.0,6.0,1.381829846457661,261.0,1442.0,134638.0,3.751765983071735,0.5222251486997705,0.9999486672336333
28,1.0,7.0,1.4653764816130033,282.0,1327.0,143800.0,3.155644392431638,0.4744937163633751,0.9998693853927757
29,1.0,8.0,1.2769143382902466,237.0,1503.0,134272.0,4.113750757375063,0.5191615910910945,0.9997614021697487
30,1.0,9.0,1.366018945801309,252.0,1482.0,138858.0,4.288852277986778,0.5206078940557919,0.999911945393424
31,1.0,10.0,1.1477665112814361,198.0,1433.0,132907.0,4.471577807603911,0.4960094635029618,0.9997742971416875
32,1.0,11.0,1.5810774714629356,277.0,1290.0,129028.0,3.4984780916000076,0.4791765808021594,0.9999290030487332
33,1.0,12.0,1.2104249895142085,204.0,1472.0,133776.0,3.8657582723656105,0.5036231448418822,0.9999423182603007
34,1.0,13.0,1.3314834913984475,180.0,1434.0,127627.0,5.359300489623017,0.5099572613520746,0.99981653562271
35,1.0,14.0,1.3361636536642445,181.0,1349.0,122972.0,5.568711351954996,0.513945621304382,0.9998347841264786
36,1.0,15.0,1.3044424873662743,218.0,1567.0,143560.0,5.311810299238534,0.5310518507463131,0.9999253348238392
37,1.0,16.0,1.214165294212483,180.0,1466.0,132263.0,4.888422046840881,0.5017728654043441,0.999844708114877
38,1.0,17.0,1.38096667525598,151.0,1598.0,137342.0,8.074773324975553,0.5458344528432465,0.9997416990914489
39,1.0,18.0,1.2892702591212943,165.0,1414.0,127871.0,5.599404307897205,0.5081648404367897,0.9997992294582028
40,1.0,19.0,1.2060121864486049,160.0,1507.0,133937.0,5.974350563034451,0.49680400129937063,0.9998252566110081
41,1.0,20.0,1.3264551007189658,175.0,1366.0,127039.0,5.408653673717092,0.5086394519632504,0.999789447027401
42,2.0,0.0,1.069568876109468,369.0,1494.0,151099.0,1.95820146690801,0.47612949643273683,0.9997791197808323
43,2.0,1.0,1.249808579909231,424.0,1551.0,153785.0,2.461105014932649,0.4943043787080921,0.9999398646518994
44,2.0,2.0,1.0027575248605296,366.0,1535.0,154713.0,2.2712660225479437,0.48230251518834455,0.9998970319859137
45,2.0,3.0,1.0475599694068893,298.0,1492.0,146070.0,2.681679375984799,0.4779074516223104,0.9997975680360474
