,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,11,14,12,18,4,15
1,1,4,10,19,5,15,7,16
2,2,14,19,16,7,17,8,10
3,3,14,15,18,6,17,12,0
4,4,0,11,5,16,10,12,13
5,5,4,3,0,12,15,11,17
6,6,4,9,16,20,11,7,13
7,7,4,14,1,2,17,7,11
8,8,10,16,7,8,11,18,2
9,9,2,9,1,17,5,10,15
10,10,9,13,5,8,15,17,3
11,11,20,8,5,7,3,1,18
12,12,10,4,19,20,3,17,8
13,13,5,4,2,15,19,12,14
14,14,18,12,13,0,10,9,17
15,15,16,2,8,4,7,0,5
16,16,0,7,5,1,2,13,6
17,17,1,12,19,16,20,9,18
18,18,13,16,6,3,0,8,4
19,19,14,8,17,13,11,4,6
20,20,17,10,6,19,4,15,13
21,21,14,15,8,7,4,17,10
22,22,14,10,18,7,20,3,1
23,23,18,13,1,4,17,0,7
24,24,15,18,14,5,10,7,16
25,25,0,9,7,1,16,10,15
26,26,14,16,11,2,4,18,17
27,27,20,15,5,6,3,11,8
28,28,14,7,19,5,11,9,6
29,29,4,13,12,11,14,16,17
30,30,14,4,2,13,3,12,1
31,31,17,4,8,1,18,9,3
32,32,13,16,18,19,8,6,14
33,33,2,19,6,14,15,12,4
34,34,17,19,12,18,9,16,14
35,35,16,13,4,8,9,5,12
36,36,11,8,7,4,10,18,12
37,37,12,5,16,10,13,6,2
38,38,13,6,20,17,19,1,10
39,39,9,13,12,8,6,0,4
40,40,2,16,20,11,6,14,7
41,41,2,17,18,5,20,11,3
42,42,16,15,5,20,10,17,12
43,43,1,16,15,0,8,4,12
44,44,17,9,7,13,6,5,10
45,45,13,12,5,4,20,7,3
46,46,16,7,20,17,11,15,4
47,47,7,6,16,12,10,4,20
48,48,7,18,19,1,16,0,14
