,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,18,2,3,6,11,9,0
1,1,2,15,9,7,0,3,20
2,2,10,7,9,3,12,0,16
3,3,9,7,11,0,18,2,5
4,4,11,17,4,9,3,16,20
5,5,17,18,11,0,15,1,8
6,6,3,16,1,0,13,5,15
7,7,7,14,9,19,2,15,6
8,8,6,10,0,4,8,14,11
9,9,6,17,4,5,7,10,18
10,10,0,8,13,11,20,3,7
11,11,8,10,11,18,3,13,16
12,12,12,17,10,7,8,3,15
13,13,4,9,15,5,6,10,12
14,14,7,10,2,1,15,16,14
15,15,11,7,12,0,6,4,10
16,16,2,0,19,6,11,12,14
17,17,18,9,0,8,14,1,6
18,18,4,15,11,7,5,16,2
19,19,16,12,7,18,8,3,10
20,20,12,19,0,18,20,6,13
21,21,9,5,15,12,19,7,14
22,22,9,7,14,0,10,5,11
23,23,7,13,3,0,11,8,19
24,24,1,8,14,2,13,5,0
25,25,15,0,11,4,13,10,8
26,26,15,2,8,10,7,4,18
27,27,2,8,18,12,1,15,7
28,28,8,7,20,4,6,13,9
29,29,8,14,3,11,20,4,15
30,30,20,4,19,6,13,8,9
31,31,15,8,16,1,4,11,7
32,32,0,16,5,1,4,14,3
33,33,2,13,1,12,5,17,8
34,34,19,10,9,5,1,2,18
35,35,10,4,5,11,14,18,7
36,36,5,9,16,3,18,4,14
37,37,14,4,5,3,0,8,18
38,38,0,8,15,13,17,4,2
39,39,10,13,4,3,18,0,15
40,40,1,20,12,9,19,14,0
41,41,18,7,8,10,9,11,16
42,42,6,20,3,13,19,17,10
43,43,7,19,4,14,10,15,17
44,44,4,13,14,17,0,19,11
45,45,1,20,16,12,8,5,14
46,46,16,12,7,0,20,3,17
47,47,16,1,7,15,17,0,13
48,48,8,16,6,5,14,2,3
