,round,tube,tox,amount
0,0,0,0,700
1,0,0,1,700
2,0.0,0.0,2.0,195.5417141020267
3,0,0,3,700
4,0.0,0.0,4.0,596.3412086905123
5,0,0,5,700
6,0.0,0.0,6.0,370.18273334111456
7,0.0,0.0,7.0,385.15192314452213
8,0,0,8,700
9,0.0,0.0,9.0,621.6118290296822
10,0,1,0,700
11,0,1,1,700
12,0.0,1.0,2.0,434.08608440165324
13,0,1,3,700
14,0.0,1.0,4.0,645.3585839427107
15,0,1,5,700
16,0.0,1.0,6.0,526.1441961388547
17,0.0,1.0,7.0,534.0348701256493
18,0,1,8,700
19,0.0,1.0,9.0,658.6794268980924
20,0,2,0,700
21,0,2,1,700
22,0.0,2.0,2.0,189.90680771699596
23,0,2,3,700
24,0.0,2.0,4.0,595.1833179365233
25,0,2,5,700
26,0.0,2.0,6.0,366.4986042986484
27,0.0,2.0,7.0,381.6350031370932
28,0,2,8,700
29,0.0,2.0,9.0,620.7362164816101
