,round,tube,sp,st,final_pop
0,0,0,9,"(0.0, 0.0, 0.16913738185898908, 0.0, 0.05513765495185503, 0.0, 0.1016199518284236, 0.16747238130610526, 0.0, 0.033891421236037306)",86
1,0,0,9,"(0.0, 0.0, 0.08685730435544299, 0.0, 0.05513765495185503, 0.0, 0.16700518876236525, 0.16747238130610526, 0.0, 0.035715094251750845)",236
2,0,0,9,"(0.0, 0.0, 0.08685730435544299, 0.0, 0.05175349734788606, 0.0, 0.16700518876236525, 0.16747238130610526, 0.0, 0.035715094251750845)",44
3,0,0,9,"(0.0, 0.0, 0.08685730435544299, 0.0, 0.05078660097707168, 0.0, 0.16700518876236525, 0.16020492776962497, 0.0, 0.035715094251750845)",27
4,0,1,9,"(0.0, 0.0, 0.16913738185898908, 0.0, 0.05513765495185503, 0.0, 0.1016199518284236, 0.16747238130610526, 0.0, 0.033891421236037306)",101
5,0,1,9,"(0.0, 0.0, 0.08685730435544299, 0.0, 0.05513765495185503, 0.0, 0.16700518876236525, 0.16747238130610526, 0.0, 0.035715094251750845)",236
6,0,1,9,"(0.0, 0.0, 0.08685730435544299, 0.0, 0.05078660097707168, 0.0, 0.16700518876236525, 0.16020492776962497, 0.0, 0.035715094251750845)",39
7,0,1,9,"(0.0, 0.0, 0.08685730435544299, 0.0, 0.05175349734788606, 0.0, 0.16700518876236525, 0.16747238130610526, 0.0, 0.035715094251750845)",2
8,0,2,9,"(0.0, 0.0, 0.16913738185898908, 0.0, 0.05513765495185503, 0.0, 0.1016199518284236, 0.16747238130610526, 0.0, 0.033891421236037306)",100
9,0,2,9,"(0.0, 0.0, 0.08685730435544299, 0.0, 0.05513765495185503, 0.0, 0.16700518876236525, 0.16747238130610526, 0.0, 0.035715094251750845)",222
10,0,2,9,"(0.0, 0.0, 0.08685730435544299, 0.0, 0.05175349734788606, 0.0, 0.16700518876236525, 0.16747238130610526, 0.0, 0.035715094251750845)",7
