,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,6,19,20,8,4,17,15
1,1,9,17,15,2,14,12,10
2,2,2,12,9,16,20,8,0
3,3,14,20,16,10,11,4,5
4,4,2,14,4,17,1,12,15
5,5,1,15,7,20,16,2,3
6,6,20,14,7,5,16,12,3
7,7,13,15,10,14,18,9,20
8,8,9,7,12,17,20,2,15
9,9,8,5,6,0,17,11,12
10,10,20,3,15,9,5,18,8
11,11,17,9,12,5,18,6,15
12,12,0,5,17,10,19,2,14
13,13,9,13,4,17,11,8,15
14,14,14,1,15,17,9,6,11
15,15,12,7,6,3,2,15,20
16,16,10,8,14,11,0,16,4
17,17,11,8,15,19,12,2,20
18,18,19,14,17,9,15,2,8
19,19,0,8,18,12,2,1,13
20,20,4,6,5,11,8,20,1
21,21,10,5,6,20,3,15,16
22,22,1,20,3,11,17,13,12
23,23,20,12,11,18,5,2,16
24,24,16,10,11,13,8,9,15
25,25,7,5,15,8,11,17,2
26,26,16,15,5,1,18,13,0
27,27,9,4,5,17,19,13,6
28,28,19,17,4,12,0,10,8
29,29,6,1,12,14,18,5,10
30,30,20,12,13,1,16,11,14
31,31,16,18,2,15,1,10,14
32,32,8,3,17,9,19,15,6
33,33,11,8,9,5,20,17,18
34,34,6,16,3,20,15,4,8
35,35,20,15,14,3,2,4,16
36,36,15,17,6,4,2,16,3
37,37,16,3,15,17,9,11,0
38,38,20,10,15,8,19,16,14
39,39,18,9,1,3,6,17,14
40,40,10,20,1,6,13,0,12
41,41,8,20,0,10,5,2,13
42,42,2,18,6,16,8,11,12
43,43,6,16,10,18,19,9,7
44,44,8,6,11,10,19,20,14
45,45,17,18,10,19,6,20,16
46,46,11,8,4,0,10,17,16
47,47,20,2,16,19,12,3,4
48,48,15,8,13,17,16,2,14
