,round,tube,sp,st,final_pop
0,0,0,1,"(0.015793099584935043, 0.0, 0.0, 0.061029133759000154, 0.11322715848793556, 0.0, 0.0, 0.0, 0.09797515361969958, 0.0)",43
1,0,0,1,"(0.015793099584935043, 0.0, 0.0, 0.09359485829107134, 0.11322715848793556, 0.0, 0.0, 0.0, 0.0987373565154413, 0.0)",297
2,0,0,1,"(0.023908149649345012, 0.0, 0.0, 0.09359485829107134, 0.05594685105082295, 0.0, 0.0, 0.0, 0.09797515361969958, 0.0)",12
3,0,0,1,"(0.015793099584935043, 0.0, 0.0, 0.09359485829107134, 0.11322715848793556, 0.0, 0.0, 0.0, 0.09797515361969958, 0.0)",384
4,0,1,1,"(0.023908149649345012, 0.0, 0.0, 0.09359485829107134, 0.05594685105082295, 0.0, 0.0, 0.0, 0.09797515361969958, 0.0)",17
5,0,1,1,"(0.015793099584935043, 0.0, 0.0, 0.09359485829107134, 0.11322715848793556, 0.0, 0.0, 0.0, 0.0987373565154413, 0.0)",486
6,0,1,1,"(0.015793099584935043, 0.0, 0.0, 0.09359485829107134, 0.11322715848793556, 0.0, 0.0, 0.0, 0.09797515361969958, 0.0)",176
7,0,1,1,"(0.015793099584935043, 0.0, 0.0, 0.061029133759000154, 0.11322715848793556, 0.0, 0.0, 0.0, 0.09797515361969958, 0.0)",66
8,0,2,1,"(0.015793099584935043, 0.0, 0.0, 0.09359485829107134, 0.11322715848793556, 0.0, 0.0, 0.0, 0.09797515361969958, 0.0)",162
9,0,2,1,"(0.015793099584935043, 0.0, 0.0, 0.09359485829107134, 0.11322715848793556, 0.0, 0.0, 0.0, 0.0987373565154413, 0.0)",377
10,0,2,1,"(0.015793099584935043, 0.0, 0.0, 0.061029133759000154, 0.11322715848793556, 0.0, 0.0, 0.0, 0.09797515361969958, 0.0)",68
11,0,2,1,"(0.023908149649345012, 0.0, 0.0, 0.09359485829107134, 0.05594685105082295, 0.0, 0.0, 0.0, 0.09797515361969958, 0.0)",91
